62,397.5234235,394.9899357,398.9205535,396.4841745,400.5525208,405.3016396,406.5407146,411.7910224,412.6051727,415.8196797
63,398.7004648,400.6968384,403.1620178,404.6868896,407.056314,410.7809143,412.0714541,414.0751953,417.5423909,419.7951566
64,398.8954068,398.9490356,402.1815491,404.1515808,405.8659363,408.8400574,410.5841064,414.2763672,417.0163269,419.9916077
65,396.805189,395.8211383,402.3339807,404.5888314,407.080981,410.7872486,411.8008205,414.088104,417.6005239,419.8304541
66,397.822214,398.6255945,401.1444889,403.7400089,404.9192582,407.4970218,409.997097,413.8896165,416.3320801,419.0132597
67,398.0905151,400.5739912,402.5655963,404.4120418,406.7232685,410.5188024,411.9166359,414.1150778,417.1470268,419.668954
68,377.270126,398.9490356,402.1815491,404.1515808,405.8659363,408.8400574,410.5841064,414.2763672,417.0163269,419.9916077
69,398.0905151,399.8807316,402.7385906,404.5744574,406.9907725,410.8043185,412.28444,414.1043808,417.7452911,420.1963525
70,398.4471008,400.0921726,402.0240145,404.394769,406.8560393,410.8044606,412.2304803,414.085318,417.6775636,420.3632511
71,395.7711079,399.2614222,401.7672508,403.8247286,405.1913264,408.1617649,410.204659,414.0261594,416.3057441,419.4782494
72,398.4535617,400.7008815,402.9736021,404.3182565,406.4529171,410.6693514,412.3237941,413.8111845,417.2898526,420.3359654
73,398.6133981,401.361711,402.3957039,404.6016684,407.1257835,410.8421304,412.2793197,414.2887987,417.8584831,420.3734082
74,388.402479,391.9007953,396.1711261,394.8110862,400.4169428,404.7185317,404.7262372,409.2023913,409.9458373,412.7757415
75,399.5872718,398.6110551,401.3671616,403.8468566,405.3958581,407.7574019,410.200798,413.7494621,416.0533992,419.007531
76,399.0925769,401.3616806,402.3923323,404.9908572,407.646663,410.5448965,412.4044416,414.7859692,417.7992042,420.1546884
77,395.7517496,401.5674742,402.1413218,404.0280653,406.5383791,410.1568739,411.91134,413.9153828,416.9373235,419.9080238
78,396.634758,400.8983944,402.9834325,404.2561857,406.4077699,410.6453189,412.3453275,413.7890684,417.2574651,420.3687886
79,396.5294495,398.6959967,401.7262096,404.1602652,406.4344495,408.4538789,410.9064964,414.2978259,416.5030434,418.8070899
80,395.7961452,397.9085083,401.3168945,404.13797,406.3249817,407.960022,410.6625366,413.8304749,416.3049011,418.6885681
81,396.8928833,400.05536,402.3613811,404.4265727,406.6894561,409.4564371,411.3231968,414.698347,416.710314,419.3205698
82,396.4591967,401.570361,402.1525437,404.0035426,406.5468634,410.0899888,411.8977181,413.9434395,416.8804128,419.8842629
83,397.533541,401.4172838,402.2637165,404.0346384,406.5021666,410.2300889,412.0053662,413.8674405,416.9937351,420.0094603
84,396.2251139,401.0898994,402.2248724,404.0983079,406.7109329,409.7424348,411.6596423,414.3357048,416.4980928,419.5638017
85,396.5294495,401.2536452,402.3895569,404.5468763,407.0712585,410.8732605,412.2644043,414.2350464,417.8642883,420.3947754
86,396.8928833,398.297397,401.5249341,404.1551623,406.4001218,408.2157379,410.796576,414.0713195,416.4108927,418.7413521
87,396.5414429,401.3011668,402.7079256,404.454262,406.7462466,410.7684617,412.3094246,414.0146846,417.5703171,420.3907555
88,396.0876768,398.8836288,401.3167637,403.2843431,404.11485,406.5661453,409.6302728,414.6289452,416.0171462,418.9409881
89,397.5917025,399.7115784,402.2814636,404.2176819,406.6726685,409.1473694,411.2849121,414.9471436,416.7943115,418.9330444
90,398.283396,398.1496218,400.9304176,404.1591693,405.193221,407.5232279,410.3614457,414.1232657,416.9074233,418.9537631
91,396.0836945,401.3417969,402.3895569,404.5595703,407.0712585,410.8732605,412.2644043,414.2350464,417.8642883,420.3947754
92,397.469417,398.2269186,401.4872311,404.1520466,406.3866513,408.1698714,410.772534,414.0276712,416.3917285,418.7318154
93,396.6978302,401.155402,402.1385127,403.7046847,406.5185932,409.7530631,411.617671,413.8748735,416.5181882,419.6813844
94,389.4448376,400.9094311,402.4301692,404.3863879,406.9915642,410.7173596,412.2200495,414.1963887,417.6961741,420.1399429
95,396.4589844,401.3210382,402.8931158,404.287803,406.417283,410.5763063,412.2888248,413.8022065,417.2133154,420.3133887
96,396.8853245,398.1599252,401.3959263,404.2805482,406.3359731,408.2289463,410.8900187,413.7263417,416.4869623,418.8773562
97,398.4496725,398.7097404,401.5839882,403.8956645,404.4112763,407.3938164,410.2678866,414.438385,415.7932384,419.2814031
98,398.4126893,401.2804668,402.870127,404.4006099,406.5763621,410.714008,412.3328173,413.9024154,417.4195261,420.3886924
99,397.202949,400.6376778,402.5869064,404.059847,406.6498653,410.3146964,412.3820385,414.0555511,417.8148477,420.1020107
100,398.2795815,401.6555732,402.1559557,403.9361794,406.484448,410.0729182,411.9043493,413.8562976,416.9200758,419.9343025
101,396.4995347,401.0113847,402.8905556,404.1774994,406.4292068,410.4455027,412.4140506,413.8647947,417.5405217,420.3032382
102,396.85717,401.368266,402.691256,404.1937644,406.4506202,410.4431064,412.2094067,413.8320352,417.1807672,420.2098073
103,396.0675115,400.7893863,402.7587759,404.0271921,406.4512846,410.2536163,412.4658131,413.9349637,417.7860706,420.2285086
104,397.9475709,398.3937976,401.0674498,404.5710187,404.8111543,407.6748164,410.6387193,413.8136324,416.3875311,419.2275165
105,398.5036239,401.7315072,402.2605897,403.5260987,406.2074279,409.5400678,411.6702593,413.6462158,416.7615332,419.9314332
106,396.4069667,401.0726453,402.4889119,403.7257709,406.3489505,409.8379158,412.1600015,413.8439772,417.4939119,420.0705876
107,386.3589854,400.3885851,402.4977838,404.0986326,406.7494548,410.3094432,412.2416829,414.0344495,417.5241189,419.8413767
108,397.7472617,398.402771,401.0029297,404.7628174,404.9263611,407.736145,410.763855,413.5630798,416.3731995,419.2198792
109,395.1032049,400.7003892,402.6011558,403.8529353,406.4447621,410.0203056,412.426402,413.9594248,417.8802004,420.1334909
110,398.4071556,398.3544787,401.3971315,404.5597737,406.2357023,408.4880751,411.2537124,413.1440469,416.8105226,419.284751
111,397.2668322,401.6202162,402.2656295,403.487547,406.2849834,409.4946249,411.626628,413.5985719,416.7262282,419.8743858
112,397.8557739,398.4793677,401.3331632,404.5348284,404.8091632,407.8654996,410.7459348,413.8526004,416.1169018,419.3522549
113,397.7676238,398.4558146,401.1820613,404.5918013,406.0459293,408.4059346,411.2146809,413.1141597,416.8206822,419.2989051
114,397.9647249,398.5796469,401.1837062,404.8455097,405.1024655,407.9694428,410.9262381,413.2990352,416.623456,419.2546478
115,380.2043801,398.499197,401.6550836,404.2546328,404.599325,407.924932,410.6598426,414.2961627,415.7154216,419.4871368
116,397.8557739,398.4994507,401.6567993,404.2532959,404.5984802,407.925415,410.6595764,414.2980957,415.7137451,419.4878235
117,397.768987,399.0566229,401.6771246,405.0625839,405.5734946,408.6007733,411.3631341,412.5963778,417.2907966,419.4176672
118,396.064451,399.0498436,401.7117661,404.8977105,405.7269734,408.5474776,411.3807453,412.6144017,417.2509325,419.4783871
119,397.239502,399.0683899,401.6832275,405.0740051,405.5895996,408.6156311,411.3760071,412.5694275,417.3161316,419.4185791
120,346.2730786,399.0145636,401.7797997,404.5630371,405.9848115,408.419119,411.3894973,412.6996646,417.1277826,419.5913268
121,396.8282776,399.0212529,401.7955826,404.1316868,406.11083,408.413076,411.3964501,412.8770804,416.8298726,419.6750244
122,398.4668071,399.0683899,401.6832275,405.0740051,405.5895996,408.6156311,411.3760071,412.5694275,417.3161316,419.4185791
